df_name,segment_index,start_location,end_location
2027,14,Window,Cookie
2027,15,Cookie,Torch
2032,0,START,FlowerPot
2032,1,FlowerPot,SpiderWeb
2032,2,SpiderWeb,Bottle
2032,3,Bottle,Gold
2032,4,Gold,Anvil
2032,5,Anvil,Mushroom
2032,6,Mushroom,Potato
2032,7,Potato,Window
2032,8,Window,Feather
2032,9,Feather,Cookie
2032,10,Cookie,FlowerPot
2032,11,FlowerPot,Torch
2032,12,Torch,FlowerPot
2032,13,FlowerPot,Sword
2041,0,START,FlowerPot
2041,1,FlowerPot,Cookie
2041,2,Cookie,Feather
2041,3,Feather,SpiderWeb
2041,4,SpiderWeb,Sword
2041,5,Sword,Sword
2041,6,Sword,Torch
2041,7,Torch,SpiderWeb
2041,8,SpiderWeb,Bottle
2041,9,Bottle,Anvil
2041,10,Anvil,Potato
2041,11,Potato,Window
2041,12,Window,Feather
2041,13,Feather,Mushroom
2041,14,Mushroom,Anvil
2041,15,Anvil,Gold
2053,0,START,FlowerPot
2053,1,FlowerPot,SpiderWeb
2053,2,SpiderWeb,FlowerPot
2053,3,FlowerPot,Feather
2053,4,Feather,Mushroom
2053,5,Mushroom,Gold
2053,6,Gold,Bottle
2053,7,Bottle,SpiderWeb
2053,8,SpiderWeb,Bottle
2053,9,Bottle,FlowerPot
2059,0,START,Anvil
2059,1,Anvil,Gold
2059,2,Gold,Bottle
2059,3,Bottle,SpiderWeb
2059,4,SpiderWeb,SpiderWeb
2059,5,SpiderWeb,Sword
2059,6,Sword,Torch
2059,7,Torch,Cookie
2059,8,Cookie,Feather
2059,9,Feather,Window
2059,10,Window,Window
2059,11,Window,Mushroom
2059,12,Mushroom,Gold
2059,13,Gold,Bottle
2059,14,Bottle,SpiderWeb
2059,15,SpiderWeb,Sword
2059,16,Sword,FlowerPot
2059,17,FlowerPot,Cookie
2059,18,Cookie,Feather
2059,19,Feather,Mushroom
2059,20,Mushroom,Potato
2066,0,START,Anvil
2066,1,Anvil,Gold
2066,2,Gold,Sword
2066,3,Sword,Torch
2066,4,Torch,FlowerPot
2066,5,FlowerPot,Feather
2066,6,Feather,Window
2066,7,Window,Potato
2066,8,Potato,Mushroom
2066,9,Mushroom,Gold
2066,10,Gold,Bottle
2066,11,Bottle,SpiderWeb
2066,12,SpiderWeb,Torch
2066,13,Torch,Cookie
2070,0,START,FlowerPot
2070,1,FlowerPot,Sword
2070,2,Sword,Sword
2070,3,Sword,FlowerPot
2070,4,FlowerPot,Torch
2070,5,Torch,Cookie
2070,6,Cookie,Feather
2070,7,Feather,Window
2070,8,Window,Potato
2070,9,Potato,Potato
2070,10,Potato,Mushroom
2070,11,Mushroom,Anvil
2070,12,Anvil,Gold
2070,13,Gold,Bottle
2070,14,Bottle,SpiderWeb
2070,15,SpiderWeb,SpiderWeb
2071,0,START,Anvil
2071,1,Anvil,Gold
2071,2,Gold,Bottle
2071,3,Bottle,SpiderWeb
2071,4,SpiderWeb,Sword
2071,5,Sword,Torch
2071,6,Torch,Sword
2071,7,Sword,FlowerPot
2071,8,FlowerPot,Cookie
2071,9,Cookie,Feather
2071,10,Feather,FlowerPot
2071,11,FlowerPot,SpiderWeb
2071,12,SpiderWeb,Feather
2071,13,Feather,Window
2071,14,Window,Potato
2071,15,Potato,Anvil
2071,16,Anvil,Mushroom
2073,0,START,Anvil
2073,1,Anvil,Gold
2073,2,Gold,Bottle
2073,3,Bottle,SpiderWeb
2073,4,SpiderWeb,Sword
2073,5,Sword,Torch
2073,6,Torch,FlowerPot
2073,7,FlowerPot,Cookie
2073,8,Cookie,Feather
2073,9,Feather,Window
2073,10,Window,Potato
2073,11,Potato,Mushroom
2080,0,START,Anvil
2080,1,Anvil,Gold
2080,2,Gold,Bottle
2080,3,Bottle,SpiderWeb
2080,4,SpiderWeb,Sword
2080,5,Sword,Torch
2080,6,Torch,Cookie
2080,7,Cookie,FlowerPot
2080,8,FlowerPot,Feather
2080,9,Feather,Window
2080,10,Window,Potato
2080,11,Potato,Mushroom
2082,0,START,SpiderWeb
2082,1,SpiderWeb,Bottle
2082,2,Bottle,SpiderWeb
2082,3,SpiderWeb,Gold
2082,4,Gold,Anvil
2082,5,Anvil,Potato
2082,6,Potato,Window
2082,7,Window,Feather
2082,8,Feather,FlowerPot
2082,9,FlowerPot,SpiderWeb
2082,10,SpiderWeb,Bottle
2082,11,Bottle,Sword
2082,12,Sword,FlowerPot
2082,13,FlowerPot,Cookie
2082,14,Cookie,Feather
2082,15,Feather,Feather
2082,16,Feather,Window
2083,0,START,Anvil
2083,1,Anvil,Gold
2083,2,Gold,Bottle
2083,3,Bottle,SpiderWeb
2083,4,SpiderWeb,Sword
2083,5,Sword,Torch
2083,6,Torch,FlowerPot
2083,7,FlowerPot,Feather
2083,8,Feather,Window
2083,9,Window,Potato
2083,10,Potato,Potato
2083,11,Potato,Mushroom
2083,12,Mushroom,Gold
2083,13,Gold,Anvil
2083,14,Anvil,Cookie
2111,0,START,Cookie
2111,1,Cookie,Cookie
2111,2,Cookie,FlowerPot
2111,3,FlowerPot,Feather
2111,4,Feather,Window
2111,5,Window,FlowerPot
2111,6,FlowerPot,Feather
2111,7,Feather,SpiderWeb
2111,8,SpiderWeb,Bottle
2111,9,Bottle,Gold
2111,10,Gold,Anvil
2112,0,START,FlowerPot
2112,1,FlowerPot,Cookie
2112,2,Cookie,Feather
2112,3,Feather,Window
2112,4,Window,Potato
2112,5,Potato,Mushroom
2112,6,Mushroom,Anvil
2112,7,Anvil,Gold
2112,8,Gold,Bottle
2112,9,Bottle,SpiderWeb
2112,10,SpiderWeb,Sword
2112,11,Sword,Torch
2114,0,START,FlowerPot
2114,1,FlowerPot,Cookie
2114,2,Cookie,Feather
2114,3,Feather,Torch
2114,4,Torch,SpiderWeb
2114,5,SpiderWeb,Bottle
2114,6,Bottle,Gold
2114,7,Gold,Mushroom
2114,8,Mushroom,Window
2114,9,Window,Cookie
2114,10,Cookie,Window
2114,11,Window,Potato
2114,12,Potato,Anvil
2114,13,Anvil,Gold
2114,14,Gold,Bottle
2114,15,Bottle,SpiderWeb
2114,16,SpiderWeb,Sword
2135,0,START,Anvil
2135,1,Anvil,Gold
2135,2,Gold,Bottle
2135,3,Bottle,SpiderWeb
2135,4,SpiderWeb,Sword
2135,5,Sword,Torch
2135,6,Torch,Torch
2135,7,Torch,FlowerPot
2135,8,FlowerPot,Feather
2135,9,Feather,Cookie
2135,10,Cookie,Window
2135,11,Window,Potato
2135,12,Potato,Mushroom
2137,0,START,FlowerPot
2137,1,FlowerPot,Sword
2137,2,Sword,Torch
2137,3,Torch,SpiderWeb
2137,4,SpiderWeb,SpiderWeb
2137,5,SpiderWeb,Sword
2137,6,Sword,FlowerPot
2137,7,FlowerPot,Cookie
2137,8,Cookie,Feather
2137,9,Feather,Feather
2137,10,Feather,Window
2137,11,Window,Potato
2137,12,Potato,Anvil
2137,13,Anvil,Gold
2137,14,Gold,Anvil
2137,15,Anvil,Bottle
2137,16,Bottle,SpiderWeb
2137,17,SpiderWeb,Feather
2137,18,Feather,Potato
2137,19,Potato,Mushroom
2138,0,START,Anvil
2138,1,Anvil,Gold
2138,2,Gold,Mushroom
2138,3,Mushroom,Window
2138,4,Window,Feather
2138,5,Feather,Potato
2138,6,Potato,Window
2138,7,Window,Feather
2138,8,Feather,Cookie
2138,9,Cookie,FlowerPot
2138,10,FlowerPot,Sword
2138,11,Sword,SpiderWeb
2138,12,SpiderWeb,Bottle
2138,13,Bottle,Sword
2138,14,Sword,Torch
2139,0,START,FlowerPot
2139,1,FlowerPot,Cookie
2139,2,Cookie,Feather
2139,3,Feather,Window
2139,4,Window,Potato
2139,5,Potato,Mushroom
2139,6,Mushroom,Anvil
2139,7,Anvil,Gold
2139,8,Gold,Bottle
2139,9,Bottle,SpiderWeb
2139,10,SpiderWeb,Sword
2139,11,Sword,Torch
2235,0,START,Anvil
2235,1,Anvil,Gold
2235,2,Gold,Mushroom
2235,3,Mushroom,Sword
2235,4,Sword,FlowerPot
2235,5,FlowerPot,Torch
2235,6,Torch,SpiderWeb
2235,7,SpiderWeb,Bottle
2235,8,Bottle,Bottle
2235,9,Bottle,Anvil
2235,10,Anvil,Potato
2235,11,Potato,Window
2235,12,Window,Feather
2235,13,Feather,Cookie
2239,0,START,FlowerPot
2239,1,FlowerPot,Cookie
2239,2,Cookie,Torch
2239,3,Torch,Sword
2239,4,Sword,SpiderWeb
2239,5,SpiderWeb,SpiderWeb
2239,6,SpiderWeb,Bottle
2239,7,Bottle,Gold
2239,8,Gold,Mushroom
2239,9,Mushroom,Potato
2239,10,Potato,Window
2239,11,Window,Feather
2239,12,Feather,Anvil
2240,0,START,Anvil
2240,1,Anvil,FlowerPot
2240,2,FlowerPot,Cookie
2240,3,Cookie,Torch
2240,4,Torch,SpiderWeb
2240,5,SpiderWeb,Gold
2240,6,Gold,Mushroom
2240,7,Mushroom,Window
2240,8,Window,Feather
2240,9,Feather,FlowerPot
2240,10,FlowerPot,Sword
2240,11,Sword,SpiderWeb
2240,12,SpiderWeb,SpiderWeb
2240,13,SpiderWeb,Bottle
2241,0,START,FlowerPot
2241,1,FlowerPot,Feather
2241,2,Feather,Gold
2241,3,Gold,Sword
2241,4,Sword,FlowerPot
2241,5,FlowerPot,Cookie
2241,6,Cookie,Feather
2241,7,Feather,Anvil
2241,8,Anvil,Gold
2241,9,Gold,Bottle
2241,10,Bottle,SpiderWeb
2241,11,SpiderWeb,Sword
2241,12,Sword,Torch
2241,13,Torch,Cookie
2241,14,Cookie,FlowerPot
2249,0,START,Anvil
2249,1,Anvil,Gold
2249,2,Gold,Mushroom
2249,3,Mushroom,Potato
2249,4,Potato,Window
2249,5,Window,Feather
2249,6,Feather,FlowerPot
2249,7,FlowerPot,Sword
2249,8,Sword,Torch
2249,9,Torch,SpiderWeb
2249,10,SpiderWeb,Bottle
2249,11,Bottle,Mushroom
2249,12,Mushroom,Gold
2249,13,Gold,Bottle
2249,14,Bottle,SpiderWeb
2249,15,SpiderWeb,Sword
2249,16,Sword,Torch
2249,17,Torch,Cookie
2250,0,START,Anvil
2250,1,Anvil,Gold
2250,2,Gold,Bottle
2250,3,Bottle,SpiderWeb
2250,4,SpiderWeb,Sword
2250,5,Sword,Torch
2250,6,Torch,FlowerPot
2250,7,FlowerPot,Feather
2250,8,Feather,Window
2250,9,Window,Mushroom
2250,10,Mushroom,Potato
2250,11,Potato,Cookie
2302,0,START,FlowerPot
2302,1,FlowerPot,Cookie
2302,2,Cookie,Feather
2302,3,Feather,Window
2302,4,Window,Potato
2302,5,Potato,Mushroom
2302,6,Mushroom,Anvil
2302,7,Anvil,Gold
2302,8,Gold,Bottle
2302,9,Bottle,SpiderWeb
2302,10,SpiderWeb,Sword
2302,11,Sword,Torch
2305,0,START,FlowerPot
2305,1,FlowerPot,Feather
2305,2,Feather,Cookie
2305,3,Cookie,Sword
2305,4,Sword,SpiderWeb
2305,5,SpiderWeb,Bottle
2305,6,Bottle,Mushroom
2305,7,Mushroom,Potato
2305,8,Potato,Anvil
2305,9,Anvil,Gold
2305,10,Gold,Bottle
2305,11,Bottle,SpiderWeb
2311,0,START,Anvil
2311,1,Anvil,Gold
2311,2,Gold,Bottle
2311,3,Bottle,SpiderWeb
2311,4,SpiderWeb,Sword
2311,5,Sword,Torch
2311,6,Torch,Cookie
2311,7,Cookie,Feather
2311,8,Feather,Window
2311,9,Window,Potato
2311,10,Potato,FlowerPot
2311,11,FlowerPot,Mushroom
2314,0,START,Anvil
2314,1,Anvil,SpiderWeb
2314,2,SpiderWeb,Torch
2314,3,Torch,Cookie
2314,4,Cookie,Feather
2314,5,Feather,Window
2314,6,Window,Potato
2314,7,Potato,Mushroom
2314,8,Mushroom,Gold
2314,9,Gold,Bottle
2314,10,Bottle,SpiderWeb
2314,11,SpiderWeb,Sword
2314,12,Sword,FlowerPot
2317,0,START,Anvil
2317,1,Anvil,Gold
2317,2,Gold,Bottle
2317,3,Bottle,SpiderWeb
2317,4,SpiderWeb,Torch
2317,5,Torch,FlowerPot
2317,6,FlowerPot,Feather
2317,7,Feather,Window
2317,8,Window,Potato
2317,9,Potato,Mushroom
2317,10,Mushroom,Gold
2317,11,Gold,Bottle
2317,12,Bottle,Sword
2317,13,Sword,FlowerPot
2317,14,FlowerPot,Feather
2317,15,Feather,Window
2317,16,Window,Potato
2317,17,Potato,Anvil
2317,18,Anvil,Gold
2317,19,Gold,Bottle
2317,20,Bottle,Sword
2317,21,Sword,Torch
2317,22,Torch,Cookie
2319,0,START,SpiderWeb
2319,1,SpiderWeb,Bottle
2319,2,Bottle,Sword
2319,3,Sword,FlowerPot
2319,4,FlowerPot,Feather
2319,5,Feather,Window
2319,6,Window,Potato
2319,7,Potato,Mushroom
2319,8,Mushroom,Gold
2319,9,Gold,Bottle
2319,10,Bottle,Gold
2319,11,Gold,Anvil
2319,12,Anvil,Mushroom
2319,13,Mushroom,Cookie
2319,14,Cookie,Torch
2321,0,START,Sword
2321,1,Sword,Torch
2321,2,Torch,FlowerPot
2321,3,FlowerPot,Cookie
2321,4,Cookie,Feather
2321,5,Feather,Window
2321,6,Window,Potato
2321,7,Potato,Anvil
2321,8,Anvil,Mushroom
2321,9,Mushroom,Gold
2321,10,Gold,Bottle
2321,11,Bottle,SpiderWeb
2323,0,START,Anvil
2323,1,Anvil,Gold
2323,2,Gold,Bottle
2323,3,Bottle,SpiderWeb
2323,4,SpiderWeb,Sword
2323,5,Sword,Torch
2323,6,Torch,Sword
2323,7,Sword,Cookie
2323,8,Cookie,Feather
4014,0,START,FlowerPot
4014,1,FlowerPot,Cookie
4014,2,Cookie,Feather
4014,3,Feather,Torch
4014,4,Torch,SpiderWeb
4014,5,SpiderWeb,Bottle
4014,6,Bottle,Mushroom
4014,7,Mushroom,Potato
4014,8,Potato,Window
4014,9,Window,Feather
4014,10,Feather,Anvil
4014,11,Anvil,Window
4014,12,Window,Gold
4014,13,Gold,Bottle
4014,14,Bottle,SpiderWeb
4014,15,SpiderWeb,Sword
4037,0,START,Anvil
4037,1,Anvil,Gold
4037,2,Gold,Bottle
4037,3,Bottle,SpiderWeb
4037,4,SpiderWeb,Sword
4037,5,Sword,Torch
4037,6,Torch,Torch
4037,7,Torch,FlowerPot
4037,8,FlowerPot,Bottle
4037,9,Bottle,SpiderWeb
4037,10,SpiderWeb,Sword
4037,11,Sword,Torch
4037,12,Torch,FlowerPot
4037,13,FlowerPot,Cookie
4037,14,Cookie,Feather
4037,15,Feather,Window
4037,16,Window,Potato
4037,17,Potato,Anvil
4037,18,Anvil,Gold
4037,19,Gold,Bottle
4037,20,Bottle,SpiderWeb
4037,21,SpiderWeb,Sword
4037,22,Sword,Torch
4037,23,Torch,Cookie
4037,24,Cookie,FlowerPot
4037,25,FlowerPot,Feather
4037,26,Feather,Window
4037,27,Window,Potato
4037,28,Potato,Mushroom
4042,0,START,FlowerPot
4042,1,FlowerPot,Cookie
4042,2,Cookie,Feather
4042,3,Feather,Window
4042,4,Window,Potato
4042,5,Potato,Mushroom
4042,6,Mushroom,Gold
4042,7,Gold,Bottle
4042,8,Bottle,SpiderWeb
4042,9,SpiderWeb,Sword
4042,10,Sword,Torch
4042,11,Torch,Cookie
4042,12,Cookie,Feather
4042,13,Feather,Potato
4042,14,Potato,Anvil
5011,0,START,Anvil
5011,1,Anvil,SpiderWeb
5011,2,SpiderWeb,Bottle
5011,3,Bottle,Mushroom
5011,4,Mushroom,Potato
5011,5,Potato,Gold
5011,6,Gold,Anvil
5011,7,Anvil,Window
5011,8,Window,Feather
5011,9,Feather,FlowerPot
5011,10,FlowerPot,Torch
5011,11,Torch,Cookie
5011,12,Cookie,Sword
5014,0,START,FlowerPot
5014,1,FlowerPot,Feather
5014,2,Feather,Window
5014,3,Window,Cookie
5014,4,Cookie,Torch
5014,5,Torch,Anvil
5014,6,Anvil,Mushroom
5016,0,START,FlowerPot
5016,1,FlowerPot,Cookie
5016,2,Cookie,Feather
5016,3,Feather,Window
5016,4,Window,Window
5016,5,Window,Potato
5016,6,Potato,Mushroom
5016,7,Mushroom,Gold
5016,8,Gold,Sword
5016,9,Sword,Torch
5016,10,Torch,FlowerPot
5016,11,FlowerPot,Anvil
5016,12,Anvil,Gold
5016,13,Gold,Anvil
5016,14,Anvil,Potato
5016,15,Potato,Window
5016,16,Window,Bottle
5016,17,Bottle,SpiderWeb
5020,0,START,FlowerPot
5020,1,FlowerPot,Cookie
5020,2,Cookie,Feather
5020,3,Feather,Window
5020,4,Window,Potato
5020,5,Potato,Mushroom
5020,6,Mushroom,Anvil
5020,7,Anvil,Gold
5020,8,Gold,Bottle
5020,9,Bottle,SpiderWeb
5020,10,SpiderWeb,Sword
5020,11,Sword,Torch
5032,0,START,Bottle
5032,1,Bottle,SpiderWeb
5032,2,SpiderWeb,FlowerPot
5032,3,FlowerPot,Feather
5032,4,Feather,Window
5032,5,Window,Potato
5032,6,Potato,Anvil
5032,7,Anvil,Gold
5032,8,Gold,FlowerPot
5032,9,FlowerPot,Sword
5032,10,Sword,Torch
5032,11,Torch,FlowerPot
5032,12,FlowerPot,Feather
5032,13,Feather,Window
5032,14,Window,Potato
5032,15,Potato,Mushroom
5032,16,Mushroom,Bottle
5032,17,Bottle,SpiderWeb
5032,18,SpiderWeb,Sword
5032,19,Sword,FlowerPot
5032,20,FlowerPot,Anvil
5032,21,Anvil,Gold
5032,22,Gold,Potato
5032,23,Potato,Window
5032,24,Window,Feather
5032,25,Feather,Cookie
5050,0,START,Anvil
5050,1,Anvil,Gold
5050,2,Gold,Bottle
5050,3,Bottle,SpiderWeb
5050,4,SpiderWeb,Sword
5050,5,Sword,Torch
5050,6,Torch,Cookie
5050,7,Cookie,Feather
5050,8,Feather,Window
5050,9,Window,Potato
5050,10,Potato,Mushroom
5050,11,Mushroom,Gold
5050,12,Gold,FlowerPot
5063,0,START,SpiderWeb
5063,1,SpiderWeb,Bottle
5063,2,Bottle,Sword
5063,3,Sword,FlowerPot
5063,4,FlowerPot,Cookie
5063,5,Cookie,Feather
5063,6,Feather,Mushroom
5063,7,Mushroom,Mushroom
5063,8,Mushroom,Gold
5063,9,Gold,Sword
5063,10,Sword,FlowerPot
5063,11,FlowerPot,Cookie
5063,12,Cookie,Cookie
5063,13,Cookie,Feather
5063,14,Feather,Window
5063,15,Window,FlowerPot
5063,16,FlowerPot,Torch
5063,17,Torch,FlowerPot
5063,18,FlowerPot,Window
5063,19,Window,Feather
5063,20,Feather,Feather
5063,21,Feather,SpiderWeb
