df_name,segment_index,start_location,end_location
2317,11,FlowerPot,Anvil
2317,12,Anvil,Gold
2317,13,Gold,Sword
2317,14,Sword,FlowerPot
2317,15,FlowerPot,Window
2317,16,Window,Potato
2317,17,Potato,Mushroom
2317,18,Mushroom,Gold
2317,19,Gold,FlowerPot
2317,20,FlowerPot,Feather
2319,0,START,SpiderWeb
2319,1,SpiderWeb,Torch
2319,2,Torch,Cookie
2319,3,Cookie,Feather
2319,4,Feather,FlowerPot
2319,5,FlowerPot,SpiderWeb
2319,6,SpiderWeb,Bottle
2319,7,Bottle,Gold
2319,8,Gold,Anvil
2319,9,Anvil,Potato
2319,10,Potato,Window
2319,11,Window,Feather
2319,12,Feather,FlowerPot
2319,13,FlowerPot,Sword
2319,14,Sword,Anvil
2319,15,Anvil,Cookie
2319,16,Cookie,Torch
2319,17,Torch,Sword
2319,18,Sword,Bottle
2319,19,Bottle,Gold
2319,20,Gold,Anvil
2319,21,Anvil,Potato
2319,22,Potato,Window
2319,23,Window,Window
2319,24,Window,Feather
2319,25,Feather,FlowerPot
2319,26,FlowerPot,Torch
2319,27,Torch,Sword
2321,0,START,SpiderWeb
2321,1,SpiderWeb,Sword
2321,2,Sword,Torch
2321,3,Torch,FlowerPot
2321,4,FlowerPot,Cookie
2321,5,Cookie,Feather
2321,6,Feather,Window
2321,7,Window,Potato
2321,8,Potato,Mushroom
2321,9,Mushroom,Gold
2321,10,Gold,Bottle
2321,11,Bottle,SpiderWeb
2321,12,SpiderWeb,Anvil
2323,0,START,Anvil
2323,1,Anvil,Gold
2323,2,Gold,Bottle
2323,3,Bottle,SpiderWeb
2323,4,SpiderWeb,Sword
2323,5,Sword,FlowerPot
2323,6,FlowerPot,Cookie
2323,7,Cookie,Torch
2323,8,Torch,Feather
2323,9,Feather,Window
2323,10,Window,Mushroom
2323,11,Mushroom,Potato
4014,0,START,Bottle
4014,1,Bottle,SpiderWeb
4014,2,SpiderWeb,Sword
4014,3,Sword,Torch
4014,4,Torch,FlowerPot
4014,5,FlowerPot,Cookie
4014,6,Cookie,Feather
4014,7,Feather,Window
4014,8,Window,Mushroom
4014,9,Mushroom,Anvil
4014,10,Anvil,Gold
4014,11,Gold,Sword
4014,12,Sword,FlowerPot
4014,13,FlowerPot,Bottle
4014,14,Bottle,Potato
4037,0,START,Anvil
4037,1,Anvil,Mushroom
4037,2,Mushroom,Potato
4037,3,Potato,Window
4037,4,Window,Feather
4037,5,Feather,Cookie
4037,6,Cookie,FlowerPot
4037,7,FlowerPot,Torch
4037,8,Torch,Sword
4037,9,Sword,SpiderWeb
4037,10,SpiderWeb,Bottle
4037,11,Bottle,Anvil
4037,12,Anvil,Potato
4037,13,Potato,Window
4037,14,Window,Feather
4037,15,Feather,Sword
4037,16,Sword,Bottle
4037,17,Bottle,Bottle
4037,18,Bottle,Sword
4037,19,Sword,Torch
4037,20,Torch,FlowerPot
4037,21,FlowerPot,Cookie
4037,22,Cookie,Feather
4037,23,Feather,Window
4037,24,Window,Potato
4037,25,Potato,Window
4037,26,Window,Feather
4037,27,Feather,Cookie
4037,28,Cookie,FlowerPot
4037,29,FlowerPot,Torch
4037,30,Torch,Sword
4037,31,Sword,SpiderWeb
4037,32,SpiderWeb,Bottle
4037,33,Bottle,Window
4037,34,Window,Feather
4042,0,START,Anvil
4042,1,Anvil,FlowerPot
4042,2,FlowerPot,Torch
4042,3,Torch,Cookie
4042,4,Cookie,Feather
4042,5,Feather,Window
4042,6,Window,Potato
4042,7,Potato,Mushroom
4042,8,Mushroom,Potato
4042,9,Potato,Anvil
4042,10,Anvil,Gold
4042,11,Gold,Bottle
4042,12,Bottle,SpiderWeb
4042,13,SpiderWeb,Anvil
4042,14,Anvil,Sword
5011,0,START,FlowerPot
5011,1,FlowerPot,Torch
5011,2,Torch,Sword
5011,3,Sword,SpiderWeb
5011,4,SpiderWeb,Bottle
5011,5,Bottle,Mushroom
5011,6,Mushroom,Potato
5011,7,Potato,Window
5011,8,Window,Feather
5011,9,Feather,Cookie
5011,10,Cookie,Anvil
5011,11,Anvil,SpiderWeb
5011,12,SpiderWeb,Feather
5011,13,Feather,Mushroom
5011,14,Mushroom,Potato
5011,15,Potato,FlowerPot
5011,16,FlowerPot,Anvil
5011,17,Anvil,Gold
5014,0,START,FlowerPot
5014,1,FlowerPot,Feather
5014,2,Feather,Cookie
5014,3,Cookie,Sword
5014,4,Sword,SpiderWeb
5014,5,SpiderWeb,Bottle
5014,6,Bottle,Gold
5014,7,Gold,Mushroom
5014,8,Mushroom,Feather
5014,9,Feather,Torch
5014,10,Torch,SpiderWeb
5014,11,SpiderWeb,Gold
5014,12,Gold,Anvil
5014,13,Anvil,Potato
5014,14,Potato,Mushroom
5014,15,Mushroom,Window
5016,0,START,Bottle
5016,1,Bottle,SpiderWeb
5016,2,SpiderWeb,Sword
5016,3,Sword,Torch
5016,4,Torch,FlowerPot
5016,5,FlowerPot,Sword
5016,6,Sword,Cookie
5016,7,Cookie,Feather
5016,8,Feather,FlowerPot
5016,9,FlowerPot,Torch
5016,10,Torch,Torch
5016,11,Torch,Feather
5016,12,Feather,Window
5016,13,Window,Potato
5016,14,Potato,Mushroom
5016,15,Mushroom,Anvil
5016,16,Anvil,Gold
5020,0,START,FlowerPot
5020,1,FlowerPot,Cookie
5020,2,Cookie,Feather
5020,3,Feather,Window
5020,4,Window,Potato
5020,5,Potato,Mushroom
5020,6,Mushroom,Mushroom
5020,7,Mushroom,Gold
5020,8,Gold,Bottle
5020,9,Bottle,SpiderWeb
5020,10,SpiderWeb,Sword
5020,11,Sword,Torch
5020,12,Torch,SpiderWeb
5020,13,SpiderWeb,Bottle
5020,14,Bottle,Mushroom
5020,15,Mushroom,Anvil
5032,0,START,FlowerPot
5032,1,FlowerPot,Sword
5032,2,Sword,Feather
5032,3,Feather,Cookie
5032,4,Cookie,Torch
5032,5,Torch,FlowerPot
5032,6,FlowerPot,Anvil
5032,7,Anvil,Gold
5032,8,Gold,Mushroom
5032,9,Mushroom,Bottle
5032,10,Bottle,SpiderWeb
5032,11,SpiderWeb,Torch
5032,12,Torch,FlowerPot
5032,13,FlowerPot,Cookie
5032,14,Cookie,Feather
5032,15,Feather,Mushroom
5032,16,Mushroom,Anvil
5032,17,Anvil,FlowerPot
5032,18,FlowerPot,Sword
5032,19,Sword,Torch
5032,20,Torch,FlowerPot
5032,21,FlowerPot,Window
5032,22,Window,Potato
5050,0,START,SpiderWeb
5050,1,SpiderWeb,Bottle
5050,2,Bottle,Gold
5050,3,Gold,Mushroom
5050,4,Mushroom,Potato
5050,5,Potato,Window
5050,6,Window,Feather
5050,7,Feather,Cookie
5050,8,Cookie,FlowerPot
5050,9,FlowerPot,Torch
5050,10,Torch,Sword
5050,11,Sword,Bottle
5050,12,Bottle,Gold
5050,13,Gold,Anvil
5063,0,START,Anvil
5063,1,Anvil,Gold
5063,2,Gold,Sword
5063,3,Sword,SpiderWeb
5063,4,SpiderWeb,Bottle
5063,5,Bottle,Mushroom
5063,6,Mushroom,Potato
5063,7,Potato,Window
5063,8,Window,Cookie
5063,9,Cookie,FlowerPot
5063,10,FlowerPot,SpiderWeb
5063,11,SpiderWeb,Bottle
5063,12,Bottle,Window
5063,13,Window,FlowerPot
5063,14,FlowerPot,SpiderWeb
5063,15,SpiderWeb,Bottle
5063,16,Bottle,Gold
5063,17,Gold,Mushroom
5063,18,Mushroom,Potato
5063,19,Potato,Window
5063,20,Window,FlowerPot
5063,21,FlowerPot,Torch
5063,22,Torch,Sword
