df_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
4029,19.32093146981365,19.242829062187596,19.16472665456154,19.086624246935486,18.889797429860614,18.602513919872354,18.315230409884094,18.020391704960428,17.67719975245018,17.334007799939922,16.994024065346697,16.58843995663802,16.14515435668984,15.701868756741655,15.28579210015366,14.943179590638172,14.598018996101032,14.235021806412314,13.766416361118871,13.277370608289024,12.796952535883019,12.380699143413702,12.060890027366264,11.744500711122374,11.428111394878485,11.202577144033683,10.979566645005525,10.756556145977365,10.431041402640659,10.018398051641688,9.59739161449318,9.201260224030804,9.043592086214701,8.89366235321064,8.743732620206577,8.654256977987274,8.59379929934465,8.529143938610549,8.44032279784545,8.28154301247553,8.126871906093315,7.972543189626744,7.809548116564097,7.662231297272567,7.523764679802801,7.399567575831854,7.293831621071452,7.185328097996555,7.083658682698706,7.052075245285235,6.991900386504691,6.931992403462833,6.885594600265668,6.851245581292018,6.819767398029254,6.73881932208117,6.583681638907312,6.428543955733457,6.2734062725596,6.135699001669987,6.015210640265738,5.894722278861488,5.767619744228891,5.6165408316435395,5.50808327376056,5.442247070579954,5.35445090926191,5.260596828457673,5.166742747653436,5.0991907707666,5.087384591300624,5.0755784118346465,5.063772232368669,5.028547890465669,4.979492534229989,4.930437177994309,4.888777356573598,4.859275914123384,4.830862466950731,4.810909474348672,4.5921031640013865,4.3771708694021285,4.171336923174554,3.964904205436278,3.7481383929103402,3.5331114972741937,3.354633301559359,3.317887389309093,3.27952584366109,3.2215190299412577,3.073004234152674,2.8961429816711775,2.719281729189679,2.599113390094007,2.597055287218808,2.594997184343609,2.586737053766214,2.5031339900702396,2.4089673609490676,2.311016961589705,2.1965207704055425,2.062558941780437,1.9285971131553334,1.7919943931739293,1.5603195843657462,1.3286447755575665,1.098847199908459,1.0008687754691303,0.9895961306840254,0.9806012478303747,0.9702054001162275,0.9677529584894474,0.9498708995611637,0.9297846095898086,0.8728034912025059,0.8021576215500387,0.7315117518975718,0.658720255679634,0.5874866950415571,0.5182419593693196,0.44899722369708206,0.3279460507965021,0.19880012207899553,0.06965419336148937,-0.008497834848888617,-0.019720368643653428,-0.03094290243841823,-0.04216543623318304
4030,18.76919224933611,18.76919224933611,18.76919224933611,18.76919224933611,18.76919224933611,18.76919224933611,18.76919224933611,18.76919224933611,18.76919224933611,18.76919224933611,18.76919224933611,18.76919224933611,18.692417791707353,18.576218612593554,18.509810630828913,18.52035268133115,18.530561976223854,18.53855611047354,18.54814804545485,18.534194961533686,18.51631770779544,18.50998407980876,18.51169600916408,18.505777214375698,18.48374911306173,18.432612954152617,18.315636289304294,18.194251946874612,18.061150011634197,17.93399811841806,17.789840581419103,17.546551004093615,17.211700435940255,16.890292902084795,16.619934491354172,16.40286482328645,16.278987555571728,16.216133332594385,16.103354994178655,15.991122482785494,15.87847582660053,15.755880327507716,15.569692117932505,15.326978268997223,15.071979630152418,14.910395667832205,14.8281760686771,14.747754135934931,14.577457281921454,14.288495377166138,13.911463118628424,13.415966772273828,12.89350116542362,12.405058764632455,11.984782796544026,11.627237860351228,11.290409871456005,10.959800730433154,10.554180503424403,10.204150056618142,9.821705495218266,9.406733637945878,8.95224385035814,8.45976924067804,7.991223718114791,7.546607282668385,7.063113141068534,6.62809246236841,6.28495444315955,5.9423847404948615,5.481884099083985,5.000441378439169,4.518998657794346,4.105786054673971,3.771699936782383,3.4022909083083515,3.0335699648733296,2.8653831567947514,2.780699077748057,2.6979421779329478,2.6231284139835385,2.5914345039401705,2.570390342312099,2.4673961136393374,2.2871394614155713,2.080680076325588,1.8642972753317057,1.7395496996635889,1.7034200721105126,1.715668574355611,1.8072641940883782,1.9162638957908946,1.9697075766512413,2.0219866196192955,2.0556389406105557,2.0065254873009475,1.9256679746877017,1.8287117472627052,1.7213710288747333,1.624880240662083,1.527157027689263,1.458837724661886,1.4032969922689202,1.3566833753590313,1.2443323498128749,0.9303371482811867,0.6267155014736111,0.32359344509446714,0.19100554408715095,0.1598329557035643,0.12896785837725086,0.09046646920810664,0.05807091259416225,0.03492689207422723,0.02661846041130676,0.013914701977219788,-0.019353285705461923,-0.061016147419133894,-0.09685240929335037,-0.13254599361903477,-0.1323715060649913,-0.056807144454567304,0.017315788749227384,0.09108804166783872,0.08621853150902294,0.057479021006015735,0.028739510503008298,0.0
4036,3.7414560899741853,3.736786291478133,3.732116492982081,3.7274466944860283,3.7227768959899765,3.7181070974939248,3.7134372989978726,3.70876750050182,3.702368233160028,3.6700269331321236,3.6376856331042204,3.6053443330763173,3.575084539402221,3.547845478429556,3.521826575969567,3.4958076735095784,3.4646299385595722,3.3973403761794403,3.3300508137993092,3.1991656729148357,3.055147267514666,2.9081725271109167,2.761197786707167,2.614223046303418,2.4688733944086203,2.34461757545423,2.2205480940671576,2.0966028377249626,2.0065351061847077,1.9257066995904366,1.8462598524240987,1.7674270316701766,1.6950656829754236,1.6421187504581773,1.5891718179409309,1.5334949918790484,1.4730408521140503,1.436320343980431,1.4090932884993637,1.3773374848673017,1.348724541942049,1.3215345455640348,1.2943445491860208,1.2425643001222302,1.1784889247155506,1.114413549308871,1.0451556123267984,0.9780401993669146,0.9100434567107509,0.8390430432270457,0.7698307353469258,0.7005819710990686,0.6311873813802653,0.5637311338554493,0.5175966504644948,0.45804898075904715,0.39314081166490406,0.3435445798685448,0.3027516436573673,0.2657141120255158,0.22876563565759567,0.19181715928967555,0.15486868292175515,0.117920206553835,0.10283957004162358,0.10962677338512088,0.11641397672861825,0.12320118007211565,0.12998838341561283,0.13538609105620802,0.13315802673145133,0.1283959609750554,0.11835114647134398,0.10362451956764214,0.08813388223894729,0.06936842322011802,0.05030525313854912,0.0396453050755049,0.0310861625170919,0.024315125562263926,-0.004271345225197048,-0.04158952963649438,-0.058340688142168376,-0.07494736322459249,-0.09155403830701654,-0.11203787200176153,-0.14027602292114663,-0.16851417384053186,-0.16541881682266252,-0.1500029128463657,-0.13499367074044544,-0.12408959688666395,-0.12344844366322999,-0.13282876502819976,-0.14793564330082892,-0.163042521573458,-0.18356788428545093,-0.20589940847723173,-0.22719870723703045,-0.24279683019935067,-0.24603950380699866,-0.24733844316667522,-0.24781592404565786,-0.2470612172035997,-0.24363677029928635,-0.23959622953445264,-0.23541232197624928,-0.23051158045119677,-0.22561083892614422,-0.2188784262977219,-0.20115598704908066,-0.18343354780043947,-0.1654697301922075,-0.1474714299611768,-0.1294731297301461,-0.11335366554199927,-0.09729239308211891,-0.08241499536263718,-0.07153596311679103,-0.06308886129307238,-0.0549003791403438,-0.04672913829901457,-0.03855789745768529,-0.030386656616356044,-0.02221541577502674,-0.014044174933697511,-0.005872934092368285,0.0022983067489609457
4039,27.210345698161944,27.0582497086133,26.91549534510023,26.817946404221658,26.754914767084827,26.698388849994554,26.6332800990779,26.58051978919415,26.550421178896656,26.477696794715502,26.353919191498772,26.245070257217577,26.149652197906217,26.113645749522078,26.085476262694208,26.058373801572223,26.025147635952724,25.98919965103494,25.932357733741057,25.869503773834854,25.801425172891133,25.604119874559554,25.39771177214103,25.16777308367147,24.832531928783766,24.174195228046898,23.322551660082574,22.478165325420587,21.980300781674348,21.406402429595968,20.630044981826796,20.31326650294958,20.113301862133845,19.508494261174057,18.86113710280821,18.44027299879717,18.023406750284117,17.654797600068342,17.36425218869774,17.10366667765979,16.836970585408494,16.56283213072657,16.348556631066277,16.074815858057065,15.771342448373392,15.494097750430978,15.333936430764197,15.161512348379487,15.003967587499163,14.85377019529549,14.703572803091813,14.574312409730213,14.528096476679892,14.48355641694444,14.428943939799954,14.314481155625137,14.127348964045082,13.92675088715286,13.665722778842717,13.333720097073112,12.954629991027403,12.480517944907712,11.956325350567962,11.579107919740409,11.25008686151276,10.76090211136033,10.13543188362081,9.686545214754428,9.321147803085191,8.963744495668772,8.63060425791309,8.379840009188399,8.111899673638819,7.842543868856764,7.57188673803822,7.320117329432456,7.256163426602842,7.2344367677976535,7.094702320049611,6.900151417607083,6.728043894868211,6.64120496215042,6.583203529164161,6.542278315825798,6.432120029943185,6.194732284125257,5.955997714178632,5.72797201016338,5.508547789722261,5.285620908964944,5.0544649948667875,4.895796656378693,4.73720415209998,4.662532520051055,4.6043666663747045,4.535846049117644,4.463344804125523,4.3804119472289775,4.243235329969933,3.999198680250215,3.7518924602768595,3.5244163468044856,3.278656790556636,3.0214538368827983,2.7680278871546355,2.6003669103064238,2.463662418516628,2.331006739690239,2.059439398758922,1.8169407920198357,1.59426429268785,1.4158257394886231,1.1998144344960782,0.9699959744609847,0.7505062107604826,0.5198400979913225,0.28111373357828473,0.04848707086470384,-0.03227138789995291,-0.13823005874776412,-0.2434800776959618,-0.26510643251259114,-0.25203261538295635,-0.22551830740691467,-0.19588342213157967,-0.16470157044525183,-0.13167879254044176,-0.0979821205313062
4040,23.89371131847821,23.88588135522835,23.878051391978495,23.870221428728634,23.862391465478783,23.854561502228925,23.81968808503043,23.773679127970716,23.724288483235473,23.624172523367044,23.523406679122125,23.44957615621169,23.416487876926492,23.383399597641304,23.369711922082903,23.361791993578407,23.343493376855246,23.252543942601438,23.161594508347633,22.969381943623038,22.670548953002445,22.369716195379944,22.03052573247061,21.68366372850391,21.308324061358046,20.85865147031316,20.40897887926826,19.983245728438796,19.57776902702239,19.172292325605984,18.71229120430858,18.2302105241666,17.75479022616506,17.29935107458481,16.843911923004566,16.45786830784692,16.117731167143113,15.788210007777755,15.267127084508925,14.726603681577208,14.308212554242642,13.98364114108613,13.659069727929616,13.31968090106763,12.972883367352917,12.628896100132234,12.432309124169421,12.232066976262306,11.944267835041273,11.540385965349216,11.121526328028754,10.771183340054975,10.477049806610774,10.174661062872755,9.881515347682386,9.584766049162349,9.233324868890023,8.791637859581533,8.34708658534028,8.106025345843623,7.9229796895213624,7.690035548382604,7.487521190595081,7.285006832807558,7.070489286157177,6.843968550643943,6.617447815130709,6.311000877661627,6.066786358317083,5.8517384113588635,5.647917571389627,5.448978236975425,5.19264454117365,4.8822784707248985,4.5593893125561715,4.3256925735339635,4.101343108148405,3.9054039890251895,3.779943315488178,3.5956074048026605,3.531077020623514,3.544306290948831,3.548714353514504,3.4449796530695806,3.338436671138988,3.2352096789241593,3.138614666140858,3.0420196533575554,2.872481375800701,2.734343238337793,2.6003230582962553,2.363377456176429,2.141934606495579,1.9380043169508492,1.7674444482959635,1.5973670289651187,1.5196518868163036,1.472724170394832,1.415229908109849,1.2953450299511042,1.1754601517923595,1.0831680745335017,1.0006044941854486,0.8837191485174404,0.8161340428023373,0.7695629910700269,0.7309770136269531,0.7000687590163276,0.6713857334613896,0.6361999462120226,0.5939133856609687,0.5803174458205717,0.5856816069472339,0.5843716854757056,0.5575977239877014,0.4551688047439765,0.35620525700641764,0.31539678445940655,0.30829829710746104,0.30393815291662146,0.2527168160344373,0.1887187664789965,0.1294092577083053,0.08146961630090953,0.03347546874357981,-0.0008878708884425228,-0.027776251335619912,-0.05466463178279689
5004,23.374461932210814,23.359469783515898,23.344477634820983,23.329485486126064,23.31449333743115,23.29950118873623,23.284509040041314,23.274251254092157,23.274251254092157,23.24152337204199,23.180158593197927,23.118793814353868,23.057429035509806,22.987143788495906,22.89604411575239,22.80494444300887,22.713844770265357,22.617525277022196,22.448128296783985,22.278731316545777,22.10933433630757,21.939937356069358,21.753191345018582,21.562975527805293,21.372759710592007,21.171327357945643,20.91934600665894,20.650660073601507,20.381974140544074,20.120114545065018,19.746449705432212,19.390438409106494,18.92158730901736,18.369374667095762,17.82598453953911,17.339940755354668,16.87451310528232,16.421174407546765,15.966842192832933,15.553643319665904,15.194280107635105,14.674258773336465,14.135336483476895,13.75322834157997,13.44952727366437,13.174835889867325,12.9385038724363,12.739529582817653,12.550689997974,12.28594490131932,12.131972648401813,11.9921561538708,11.89648553796541,11.828266669670056,11.701949087578683,11.522034485106133,11.320754703536775,11.149354239546778,10.990300866604771,10.81726010877097,10.689944731434728,10.523974518393697,10.335429940379491,10.105274171087718,9.820107964028804,9.48525779600516,9.163392823928753,8.87052781741789,8.671798547363835,8.412328534118497,8.156886769882936,7.852020100302856,7.448164330352036,7.029258131525566,6.57207801880484,6.234668755666339,5.899943817951758,5.486139391142647,5.037835205695513,4.4476518400084775,3.975670946502432,3.6758380373626265,3.4737882470315204,3.3462032449232253,3.2500623341268655,3.1494294669841802,3.0378249328601155,2.921334693390401,2.6873680584536066,2.379017617768895,2.0645466542736046,1.7853003157587355,1.522280342827261,1.2666203302768424,1.1178786417410396,0.9825079249972903,0.8869243040439466,0.7961151006002846,0.6915924565201751,0.5833418768337395,0.4657983690147396,0.3702367720092532,0.2855027009505852,0.2010589725361415,0.12403774762422079,0.04883089317187371,-0.02505724475874347,-0.13973648095144345,-0.20707752761168843,-0.2572208532037853,-0.2949916697782377,-0.2839252623916125,-0.23533789653856685,-0.18647194605504558,-0.1790450299100812,-0.1780142040638411,-0.20806323146041458,-0.27927766651337704,-0.3412201294663023,-0.3429654461098748,-0.2677438312251029,-0.2027929066528876,-0.15515765017718447,-0.12303945834650423,-0.09261493293407398,-0.07323396509097091,-0.05655184310170467,-0.03986972111243836
5027,8.220992518741408,8.199558855633336,8.178125192525268,8.156691529417198,8.13525786630913,8.11382420320106,8.09239054009299,8.070956876984923,8.049523213876855,8.028089550768783,8.006655887660715,7.985222224552647,7.956849585066624,7.896183256704794,7.779594121491013,7.660682151631564,7.541344588292181,7.4210603509082445,7.296389694510726,7.170363618052986,7.044452804175151,6.918541990297316,6.764090692445035,6.603931297797864,6.463498414591373,6.3250381825289494,6.230445020166462,6.165096570937269,6.099748121708075,6.024484759766841,5.888066012191347,5.7477102567418346,5.603395543782513,5.4472039582937635,5.291012372805012,5.1558800318247435,5.050416145735784,4.9422056310467966,4.834001883840653,4.740679460068025,4.655900280456429,4.5493462440168235,4.434531358785934,4.302576526443478,4.162051720545239,4.021526914646998,3.8810021087487576,3.737784991627583,3.57510006753075,3.380596313697128,3.193572819908578,3.0126998567197,2.8281719596200547,2.560281597965182,2.3089849035152534,2.0582490758073195,1.8253916030667188,1.621174231658754,1.445769280850576,1.3354965889379238,1.227646344267623,1.1197960995973224,1.0119458549270217,0.904095610256721,0.8313470301790561,0.7937001146940276,0.7560531992089987,0.7184062837239695,0.6807593682389408,0.6438571264743002,0.6231683372809652,0.6070642321695064,0.5749761141498122,0.5306382274263726,0.48483114505758373,0.4390240626887945,0.3932169803200052,0.33982638879056215,0.28370579020471676,0.22523492879576684,0.19069040533349602,0.16948855244589223,0.14321731083632416,0.11694606922675643,0.09067482761718879,0.07924891842087445,0.09751367405106687,0.11297528779016938,0.12832583898344696,0.13875219858348947,0.12006845207475433,0.10270001205011103,0.08871113100531228,0.06177922348675338,0.027315665868333075,-0.007147891750087107,-0.08149254286949979,-0.16913089182257687,-0.2560548498537157,-0.33979865531960396,-0.4232941282079829,-0.5067896010963618,-0.5797889259993784,-0.6370440289243506,-0.6671690915810725,-0.6584868834752611,-0.6479449337572465,-0.6281042759782147,-0.6082926486486038,-0.5888092270947387,-0.5708461707990319,-0.5522411789130065,-0.5358193598416603,-0.5204537678245107,-0.5110429375955844,-0.4806521979533974,-0.444451074371684,-0.4122754625547408,-0.3799227223725214,-0.34722227076844936,-0.3157806993146637,-0.2872474881053514,-0.2585732718559942,-0.22985758353603614,-0.201141895216078,-0.17242620689611993,-0.14371051857616188,-0.11499483025620381
5034,6.127251821041047,6.057979327559239,5.988706834077431,5.919434340595623,5.850161847113815,5.780889353632004,5.711616860150197,5.642344366668389,5.5730718731865805,5.503799379704772,5.434526886222964,5.3652543927411545,5.295981899259345,5.2267094057775365,5.157436912295729,5.063550887985197,4.963184365816396,4.838991198114831,4.7147980304132675,4.590619081707337,4.466442502834014,4.3422659239606896,4.213351633432673,4.083489800573717,3.953627967714761,3.8237661348558056,3.6934877875151413,3.562931763853339,3.432375740191536,3.3186777090570465,3.209796247216076,3.100914785375103,2.9876424178441447,2.861197333243228,2.734752248642311,2.608307164041392,2.481862079440475,2.369172741651012,2.261985702586128,2.154798663521247,2.0476116244563642,1.9404245853914819,1.8332375463266006,1.7437603812539308,1.6631381531773675,1.5825159251008043,1.5018936970242411,1.421271468947678,1.3514751964276446,1.2997221831684935,1.247969169909343,1.1942893240963077,1.1329021480677368,1.0715149720391657,1.0101277960105948,0.9525568514419952,0.8978480804683737,0.8427896236785664,0.7874514182358098,0.7321132127930532,0.6767750073502967,0.6214368019075401,0.5660985964647834,0.5107603910220269,0.46643572208857703,0.4331245896644339,0.3998134572402908,0.36650232481614775,0.3331911923920045,0.2998800599678612,0.2665689275437182,0.23331677419825844,0.20013834470115302,0.1647854874215588,0.1265333930986462,0.08828129877573375,0.05002920445282096,0.019173280485732396,-0.009833600892400247,-0.03884048227053294,-0.05330241089825866,-0.059037367875740356,-0.06477232485322196,-0.07050728183070364,-0.07624223880818533,-0.09048607533146187,-0.1217476709463281,-0.1530092665611944,-0.18427086217606062,-0.2155324577909268,-0.24679405340579302,-0.27645605037163573,-0.30211905071491846,-0.32778205105820113,-0.3534450514014838,-0.37910805174476636,-0.40031829599786084,-0.42004428822089246,-0.43977028044392424,-0.4594995061444881,-0.4792400490164151,-0.4989805918883419,-0.5169842427520924,-0.5323825556035778,-0.5477808684550631,-0.5631791813065484,-0.5745483918332359,-0.565772090735933,-0.5569957896386304,-0.5477329607076813,-0.5355509647748532,-0.5233689688420251,-0.5042264721868921,-0.4843221996068398,-0.4662785775957824,-0.448234955584725,-0.4301913335736675,-0.4121477115626101,-0.39410408955155274,-0.37606046754049544,-0.358016845529438,-0.3399732235183807,-0.32192960150732336,-0.30388597949626595,-0.28584235748520836,-0.26779873547415095,-0.24975511346309362,-0.23171149145203626
5037,16.039841312679386,16.039841312679386,16.039841312679386,16.039841312679386,16.039841312679386,16.039841312679386,16.039841312679386,16.006528964578415,15.971550999072395,15.936573033566376,15.901595068060358,15.866617102554338,15.83204194395545,15.820746973494686,15.798076693430305,15.767937951020526,15.736865650817572,15.703940641026847,15.645077697007316,15.570441891096808,15.493177274871144,15.415912658645471,15.302877175877995,15.182687519802156,15.058235225045378,14.879322748685718,14.647434556545633,14.387564582062804,14.127694607579977,13.870757074538444,13.596973050809448,13.34755767645421,13.111970368177738,12.866385090467354,12.62254645094566,12.391154058307242,12.161674588318203,11.915928428337399,11.66367559235989,11.355678680364715,11.042930229783844,10.733354724007635,10.423779218231429,10.004837068443416,9.531211596649499,9.057586124855575,8.594757318184394,8.18444345342399,7.826647049468323,7.4497116430876416,7.0705189530796995,6.732770574637872,6.560799442460508,6.393566615053871,6.278455140125233,6.144099981079895,5.789449859297299,5.449670343875745,5.116822418529549,4.783974493183352,4.387132858914427,3.9862931553745766,3.6029737885050284,3.219654421635484,2.860470760030492,2.5254228036900526,2.1903748473496143,1.8409729330953561,1.5161002188019277,1.3021035270900638,1.0850234228538838,0.8659552956247334,0.6461328767843153,0.5311181204607044,0.4816139466336587,0.4364035326888756,0.39158346055157106,0.35081448078837857,0.31105827411871445,0.28102239580586574,0.2723641020554016,0.23993307075321849,0.18318932552524114,0.12644558029726435,0.06970183506928739,-0.018017670824019734,-0.1676886980479873,-0.31735972527195483,-0.4682884628916686,-0.5973851523446444,-0.524848229405272,-0.45155777844453315,-0.3763835074303753,-0.29371242753569,-0.2138669699140695,-0.13511528353274715,-0.05814213328121525,0.020647589074798252,0.1009224233106345,0.17729930652121892,0.25264722568529074,0.3279951448493625,0.4045196657248185,0.48128986730537804,0.5481787756555414,0.614612782278898,0.665969972463619,0.6419430804551561,0.6179161884466936,0.5915785595029619,0.5513765089476163,0.5926068559747614,0.6418789258061175,0.6915165865159137,0.7415359765653518,0.7462700496270668,0.6455837116470118,0.505288406540852,0.39781872608462254,0.27473277312121386,0.20238297032340635,0.1475722894055307,0.0745573959005378,0.012292793720345026,-0.08066860494346105,-0.18105283034114747,-0.19011700015754573,-0.19476245760710714
5043,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5563277146392145,1.5477378792777257,1.5334214870085774,1.5191050947394293,1.504788702470281,1.490472310201133,1.4761559179319845,1.4618395256628363,1.4475231333936882,1.43320674112454,1.418890348855392,1.4045739565862438,1.3902575643170956,1.3759411720479475,1.370708530673574,1.3664851949541752,1.3465379428174586,1.324740818161058,1.302943693504657,1.2811465688482564,1.2593494441918556,1.2140238846070395,1.1579158009877264,1.1090162153660357,1.05731022355508,1.002769586074833,0.949073615738466,0.8987563139776181,0.8479735279362592,0.7955977056489314,0.7672382218839556,0.7544678445857363,0.7175817501978913,0.6614465147068302,0.6065695930141007,0.5537059733987015,0.49344286370456386,0.43179234962066354,0.3701418355367632,0.30669113025841716,0.24144023378562543,0.17618933731283362,0.11232584522980521,0.055861843225513755,-0.0025596250703186145,-0.06220450979836456,-0.10397768452373994,-0.12182089372470926,-0.13396059713659003,-0.13486210647458868,-0.13629098810535037,-0.13830142365639506,-0.12679718490536399,-0.11191427757881373,-0.10018769210282534,-0.09419181273266114,-0.09822705295474696,-0.1077129973239832,-0.12368043862265793,-0.13964787992133296,-0.15184830299100147,-0.15651468960265721,-0.16917525233815098,-0.2527172562272374,-0.3285091388735586,-0.40430102151987984,-0.4782686060398334,-0.5476754452438682,-0.6170822844479035,-0.6555084507815004,-0.651336191918248,-0.6354584396588124,-0.6156788562673162,-0.5960048807744404,-0.5765685230534606,-0.5569326693730781,-0.5365653305082181,-0.5161979916433579,-0.4958306527784982,-0.47129925776488935,-0.44580692671695393,-0.42111203884169285,-0.4004043668298044,-0.3822117461198254,-0.36579007314364814,-0.3470595370176032,-0.32832900089155825,-0.3127698734325323,-0.2976638043545091,-0.28259996138473453,-0.26760850602910036,-0.25261705067346624,-0.23542539513591504,-0.2140752442290992,-0.19736343785934898,-0.17651600363919248,-0.15535365093801604,-0.13417320133330454,-0.11299275172859291,-0.09181230212388129,-0.07063185251916983,-0.04945140291445835,-0.028270953309746872
5056,1.986521886224693,1.986521886224693,1.986521886224693,1.986521886224693,1.986521886224693,1.986521886224693,1.986521886224693,1.986521886224693,1.986521886224693,1.986521886224693,1.986521886224693,1.986521886224693,1.986521886224693,1.986521886224693,1.986521886224693,1.986521886224693,1.986521886224693,1.986521886224693,1.986521886224693,1.986521886224693,1.986521886224693,1.986521886224693,1.986521886224693,1.97077385472863,1.944002201185323,1.9172305476420157,1.8904588940987086,1.8636872405554015,1.8369155870120946,1.8101439334687874,1.7807124066757283,1.731331830509525,1.6819512543433226,1.6325706781771199,1.5831901020109171,1.5286176293888207,1.4649593379689108,1.4013010465490008,1.3695948926483985,1.332384412199811,1.2892045100618819,1.2469344989958655,1.2105053714427298,1.1740762438895938,1.137647116336458,1.1003675950825347,1.0591195698916034,1.0091120078522484,0.9623301936493647,0.9241688987474239,0.8860076038454828,0.8529424789868486,0.8402620343014414,0.8330094515801539,0.828018478010583,0.8230275044410119,0.8106507040997872,0.7517778407664363,0.6969951648122109,0.6531196552023198,0.6085687165387718,0.5638620035295799,0.5681001724101515,0.5723383412907233,0.581031604054407,0.5941799607012029,0.607328317347999,0.6204766739947948,0.6248959653708211,0.6266293905096885,0.6243069746249013,0.6204636183562441,0.6092017600331175,0.592169955667626,0.5663113796485911,0.5357504213723006,0.4885263015457135,0.43987254122327835,0.3910866095391427,0.35222918691891886,0.32593474838564546,0.30857806861907816,0.3059062669155219,0.3130165754275704,0.3253858087934157,0.33873782602382957,0.35404877545208413,0.3728156457014817,0.3930229663328725,0.4075001186294789,0.39471072469129853,0.3779370787846149,0.36116343287793085,0.29745842853296,0.2069355050803971,0.11641258162783394,0.03464149078086477,-0.044212322530906366,-0.12411604709103023,-0.1453365667847546,-0.15782621724028997,-0.17031586769582513,-0.18014056756446267,-0.18822295438461195,-0.2059783101229297,-0.2278889723448499,-0.2479886109447232,-0.26427375332120107,-0.26970251618705077,-0.2727736433078318,-0.2717866610718714,-0.26210373021432126,-0.2499581564240875,-0.22456576116701887,-0.20209790096764574,-0.17963004076827263,-0.1617233873050134,-0.14663827335626198,-0.11800258408108855,-0.08684438131378837,-0.06583036468487104,-0.052780763003052046,-0.04004636874999342,-0.031624133316311906,-0.023612760927906505,-0.015601388539501191,-0.007590016151095794,0.00042135623730952
5058,18.009917212618262,18.009917212618262,18.009917212618262,18.009917212618262,18.01003040159464,18.013652448838734,18.017274496082827,18.02089654332692,18.024779855019503,18.032582133439398,18.039539513738966,18.043680566970778,18.040759086830604,17.96164898396689,17.87795718818979,17.78871421131032,17.678092883194715,17.42268037989065,17.167267876586592,16.847367184306165,16.509562187451444,16.141024405311413,15.765547646793426,15.388683092999848,14.99439141216424,14.633398909324672,14.27169143811404,13.911830155968367,13.557422485721968,13.217382877119825,12.875498312030462,12.611607066527053,12.346172424267202,12.002828351769644,11.659484279272085,11.2928186568868,10.929325837480281,10.682773562001822,10.438034532917138,10.192803921872857,9.915663263442486,9.558651709724149,9.201640156005807,8.849459396738956,8.519510418717672,8.227392719279692,7.93527501984171,7.725339580147159,7.55505284840067,7.394088451480404,7.162108713465214,6.929883388393244,6.632699337141407,6.245345958267688,5.894673282639852,5.560893869150878,5.27130127339966,5.030102736119102,4.793393551698995,4.561003028202882,4.382461848883687,4.200627392225858,3.975387423757003,3.750147455288151,3.5443302845263713,3.3579359114716674,3.171541538416961,3.006005566566715,2.861549225097576,2.7196438469985336,2.5821331602727375,2.444639927680624,2.3115313832222544,2.202791970838912,2.1211588576681684,2.047294845323447,2.0081678284988347,1.9936759516774223,1.9795218167364328,1.9706856899248217,1.9019270300304798,1.8139766466769875,1.7120195510714933,1.6100624554659988,1.4853191693830552,1.368476856397808,1.2913077367748063,1.214138617151805,1.1391346776706714,1.0802097050844488,1.0232590264387187,0.9561935310347277,0.79795391145784,0.6313280640697674,0.47464260179568124,0.3179571395215948,0.2481296681445097,0.21250316401281097,0.1838998076278817,0.13361400152227315,0.09971096064913484,0.07009790525527854,0.03894543709271117,0.008737079476132482,-0.007332161808459678,-0.02027250198296187,-0.03174832025136888,-0.03590152898929996,-0.029602058155539658,-0.011358026245665363,0.009427392838855679,0.030212811923376992,0.03833457629303704,0.044367264818597166,0.048160094836913823,0.05348619506722193,0.03936614051304729,0.020541459746501532,-0.007345462098865732,-0.037774075221550754,-0.040875220533105654,-0.042032624056941026,-0.04075181557455971,-0.03947100709217828,-0.04293448752644257,-0.04655100953866309,-0.05016753155088354,-0.05378405356310407
